V1,V2
2.0,0.017370690510790893
15.0,-3.0581313456847466e-24
9.0,-2.695299503052082e-16
5.0,7.58651234908974e-11
7.0,-9.038129943366952e-12
19.0,-5.030835416301006e-30
5.0,-5.924230388801079e-11
6.0,-6.288004444071991e-09
5.0,1.540411823024362e-07
7.0,-1.5859278452751428e-11
4.0,3.3712700424598556e-06
1.0,0.006311472316098226
7.0,7.035906480890811e-10
1.0,-0.02097238220550581
13.0,-1.9159346004035587e-18
4.0,7.818324604115675e-05
14.0,-1.468128971210834e-23
27.0,-1.716615881485702e-45
33.0,-4.9335152394983644e-55
6.0,1.8657533998677763e-08
0.0,0.0
5.0,-3.71445248294159e-10
2.0,0.05401062842930744
2.0,6.639888152771764e-05
5.0,2.00829169855568e-05
8.0,3.4545287310293067e-09
24.0,-6.2225134066796264e-40
4.0,1.4687908021464522e-05
5.0,1.701748421131166e-06
2.0,0.00012544692602821166
22.0,-2.706434794478114e-35
1.0,-2.282479685933314e-05
12.0,-5.09312965874415e-19
33.0,-1.4068703247951476e-62
10.0,-1.7400329568326117e-15
4.0,0.00033526734123145047
5.0,5.070247031879957e-09
7.0,2.4102744762861464e-10
4.0,3.8328207284697395e-07
2.0,3.634708207782963e-05
2.0,0.006350383864117048
18.0,1.1885098922115286e-28
3.0,1.1176441172515005e-05
9.0,-1.3411669298372508e-14
2.0,0.031960902587951784
12.0,-2.545297962812499e-17
2.0,0.006339695640146275
8.0,-4.671814179145546e-12
2.0,0.0007914864546854922
22.0,-1.5578200779822456e-36
2.0,0.001812806472289844
4.0,0.0005074311611407718
6.0,1.9997208387660848e-10
3.0,-5.838939827886073e-05
9.0,-9.581251657652824e-17
6.0,-1.6927417887305424e-07
13.0,-1.7516521191369363e-18
5.0,-2.2049063236909892e-09
6.0,1.673152562583842e-07
3.0,0.0015109008384590944
13.0,1.3930643577662662e-22
28.0,-5.441939087863218e-47
2.0,-0.000360462657456584
7.0,8.656509838062962e-13
33.0,-2.3807668214003776e-59
14.0,-6.514353573353409e-29
6.0,3.2510904349044196e-13
8.0,2.646512736448196e-09
14.0,7.861659563401018e-21
6.0,5.0375483975962325e-08
4.0,2.137274143508646e-06
11.0,-1.3257782042257772e-16
11.0,-1.250018724547625e-13
1.0,0.21603771591748572
6.0,1.730423847143731e-11
10.0,-3.654796956833529e-14
2.0,0.0017467630638499279
6.0,-2.7177552733170804e-09
4.0,4.23417850062239e-05
2.0,0.0092534188426249
6.0,-1.8535449254729564e-10
5.0,3.2831648219495973e-10
4.0,-1.8641487629616624e-05
15.0,2.1386540653488735e-22
7.0,4.017079722218127e-14
14.0,-1.5499010472349889e-21
2.0,0.004587572831852179
13.0,-2.5937352523760262e-24
9.0,-5.5277887195970114e-14
3.0,0.00035910254642237347
6.0,-5.020121555770012e-10
4.0,0.0009295267629070822
7.0,3.1977245073318907e-11
3.0,0.0015075923704171398
1.0,0.0005300025229872177
2.0,1.3871110574406771e-05
5.0,9.773131545426333e-11
10.0,-1.3474354839799803e-13
1.0,0.08528923870652944
1.0,0.21603771591748572
9.0,-2.0844536352671685e-16
6.0,-1.4746528481243861e-08
7.0,-6.882471879932345e-14
14.0,-1.4103811662893267e-23
6.0,6.837261894350957e-13
2.0,0.05526309730783178
20.0,-2.4282165991775985e-33
9.0,1.2195233908678656e-15
3.0,0.000446984391352483
21.0,-1.6025559309876197e-32
5.0,6.91866353957e-09
16.0,-5.579962885035401e-23
1.0,-1.2971794284138971e-05
6.0,1.6256175335756834e-09
26.0,-2.0726893888691003e-39
9.0,-1.0879675197051962e-14
8.0,-6.085257877568569e-12
3.0,0.0003234163437888796
3.0,1.0017957082364763e-06
12.0,3.555232198527656e-17
4.0,3.144014116934031e-06
5.0,1.553384067662529e-08
2.0,2.0114204641373187e-05
2.0,0.058968366055000866
44.0,-1.9369808481101894e-76
2.0,6.909535690737331e-06
1.0,0.029010264818985564
9.0,2.7787116531329127e-14
2.0,0.002549705092433475
4.0,1.2517458757484456e-08
7.0,-3.165669588471177e-14
1.0,0.21603771591748572
4.0,1.5584063880950151e-06
1.0,0.21603771591748572
3.0,0.0035027680712468763
7.0,-5.3098575023088395e-11
4.0,2.6119916711633604e-07
6.0,-2.646350452933958e-08
33.0,-4.989934069023149e-57
2.0,8.116730361322055e-06
23.0,-2.7639913456297975e-37
3.0,0.0012281645766338129
17.0,-4.317506151692269e-25
13.0,-3.192397788804086e-19
3.0,0.0011567379819447025
8.0,-2.5066439080414415e-10
3.0,0.0003234163437888796
4.0,0.0006824357755184963
21.0,-2.597895158960747e-31
42.0,-9.851847421804053e-65
2.0,0.0022356099537020903
2.0,0.0002675491578602533
2.0,0.017370690510790893
17.0,-2.1161604849560906e-23
9.0,1.1035185198563838e-14
5.0,-2.1165820348776917e-10
5.0,4.554981410502598e-06
4.0,1.9271001504415955e-05
3.0,0.002371242970072268
2.0,0.0030242893674160116
4.0,4.1924164161826873e-07
7.0,7.608264702912979e-10
2.0,4.915744637961768e-06
10.0,-6.03245270269055e-14
2.0,0.05400877942767236
7.0,1.2888435425122636e-12
7.0,-1.3344457429479801e-11
4.0,0.00013331085189124118
6.0,3.6323275849464956e-07
3.0,0.0012281645766338129
5.0,1.4187024856495827e-05
1.0,-2.282479685933314e-05
3.0,0.001667070923488121
6.0,1.7091366700342577e-07
2.0,0.054839660700889706
8.0,5.65522477395721e-13
5.0,-2.1595021851550843e-09
36.0,-8.982852363149131e-58
3.0,0.00031626944702641674
6.0,1.8799381941422227e-09
5.0,-7.770326703668055e-11
14.0,-1.491139960775898e-20
22.0,-1.3697020155057003e-35
2.0,0.004801930544458197
16.0,-2.9340253568893247e-23
3.0,0.0006516875874153612
6.0,8.031462382735309e-10
6.0,4.1607651986390495e-11
2.0,0.00099079520071783
12.0,2.6677442976275725e-17
15.0,-1.600150229471933e-19
7.0,-1.0949901297679903e-11
2.0,0.058968366055000866
3.0,-1.403065334726933e-06
6.0,4.699065092695992e-08
6.0,1.0806061836327372e-09
8.0,2.6488618578689643e-12
3.0,4.4761297519767876e-07
23.0,-9.719864232820798e-32
8.0,-1.168167212283221e-14
12.0,2.2035154045877565e-18
2.0,0.007223603948726885
6.0,6.963666583298868e-12
19.0,-7.664355976938129e-33
13.0,6.034674702374673e-23
39.0,-3.5179314758875685e-61
6.0,2.2265366713175396e-08
1.0,-1.2971794284138971e-05
1.0,-5.3072541166382034e-05
2.0,0.00015613020398257393
3.0,0.00010439298702357863
2.0,0.054839660700889706
4.0,8.495686123446342e-05
3.0,0.0003241512640625669
5.0,-1.3376725127105929e-08
21.0,-8.827502822490527e-38
9.0,-4.183219834730909e-11
5.0,6.891743963764084e-09
5.0,5.5517426416356065e-06
14.0,-3.3370893164022696e-22
35.0,-9.118459503420914e-53
7.0,-2.65276318651598e-14
18.0,-1.650178323897333e-33
21.0,-5.163467247144146e-38
2.0,5.513321955577622e-06
1.0,0.005190363846538181
5.0,-2.448869826986802e-07
4.0,1.0532167921418182e-06
3.0,0.005327256160118608
8.0,2.2536645180992747e-13
6.0,1.1510163192575047e-10
2.0,4.35455418803131e-05
2.0,0.00047680926681227856
3.0,0.0006266674370409544
6.0,1.9209383966907363e-07
1.0,0.21603771591748572
2.0,0.05401062842930744
19.0,-5.703174566536729e-31
4.0,2.2133258465548375e-05
5.0,1.4468106664693271e-07
9.0,6.399571297116952e-12
3.0,5.0303788673242717e-05
7.0,8.627135405065506e-13
5.0,5.846131627959147e-06
5.0,6.794504229693335e-06
5.0,5.094995380167275e-09
4.0,1.6101013669845837e-07
6.0,6.36592170897741e-08
7.0,1.75851316431957e-12
17.0,-3.6548255332860288e-28
3.0,2.9104172859271195e-06
4.0,0.0005764454418983642
3.0,-3.365994104823011e-05
2.0,0.0029016652252011567
2.0,0.035797528445947246
10.0,-6.652445653320041e-15
6.0,-9.941667903342628e-11
3.0,0.0003069659826586365
3.0,0.002776037177020069
34.0,-4.369659008444983e-50
35.0,-7.526545710577828e-56
7.0,8.930959230233197e-12
4.0,-1.2469553048176877e-07
11.0,-4.793446021712306e-19
4.0,8.080917791654307e-06
42.0,1.08640957071661e-68
1.0,0.21603771591748572
2.0,0.0092534188426249
7.0,6.379810989274385e-09
6.0,-2.0916244690962484e-11
11.0,-2.769039425908349e-18
4.0,0.0001132512065399502
14.0,-1.0172104261931595e-21
2.0,-0.0030431680497070776
12.0,-1.7508235555458955e-16
6.0,-1.6051328622042698e-10
3.0,-4.3666761001141326e-05
1.0,0.21603771591748572
3.0,2.729686772188222e-05
37.0,-1.2656777064359295e-58
1.0,6.009615384615363e-05
21.0,-8.599915654832612e-38
10.0,1.2196768884122894e-16
3.0,5.55445464096246e-05
11.0,1.6090547140382717e-16
2.0,0.017370690510790893
8.0,-3.403661906565854e-12
21.0,-1.8330934476901497e-31
21.0,-1.0445846534636791e-32
5.0,1.2028029588993077e-06
1.0,0.009794281491970052
4.0,-2.485291296041723e-05
8.0,2.9658019087244824e-09
13.0,-6.521633699883038e-22
3.0,0.0006210183772066395
4.0,-1.4236240364233909e-06
1.0,0.13963106056857086
5.0,5.673547022433325e-06
3.0,0.00029502714341524795
15.0,-8.623155487606144e-19
17.0,-1.9280005920199734e-21
1.0,0.21603771591748572
44.0,-1.9474845039764935e-72
0.0,0.0
2.0,0.009239421739671627
14.0,-2.696346165068844e-18
7.0,2.3600291112731545e-13
8.0,3.996022811691661e-11
10.0,-1.44288646948529e-16
1.0,0.08528923870652944
17.0,5.772060764286111e-30
2.0,1.3045496035289285e-05
1.0,0.0004699422254973093
4.0,1.1709949513331752e-08
7.0,2.106706338879196e-09
5.0,5.352359220987138e-05
17.0,1.1562900434217175e-30
2.0,0.043652739092325706
1.0,-0.008157479970537791
7.0,-8.11148629999933e-11
101.0,6.211268844175322e-228
8.0,-6.929422798723733e-14
3.0,0.00017962702257056862
5.0,8.316969067924159e-09
5.0,-1.3224121166713054e-09
2.0,0.00448293071456947
3.0,-6.180406221756941e-08
6.0,3.899128632107418e-11
18.0,-2.7472233289983665e-26
44.0,-1.3297080696274441e-63
1.0,-0.0003535940045207419
6.0,8.795001749046089e-09
3.0,0.0005139868359958931
24.0,-1.3506195040774998e-34
20.0,-8.381315238303486e-31
1.0,0.21603771591748572
10.0,-2.7800085770254692e-12
18.0,4.449003432962334e-27
8.0,7.930143065933643e-12
5.0,3.731009135426609e-05
1.0,0.000716378859236002
5.0,2.588547313728886e-10
3.0,0.0005166202000437817
21.0,5.507198667400241e-35
2.0,0.007896164251076712
1.0,0.004977019125198974
2.0,-0.01904394594985819
20.0,4.1141543735998924e-33
10.0,6.89673390473901e-12
2.0,-0.00035366606643039947
5.0,1.978507308229883e-10
12.0,2.9337693298958377e-20
6.0,-1.8035417629129547e-09
17.0,-3.321845933158685e-29
4.0,8.108700060838146e-08
4.0,6.81585843223654e-05
6.0,7.980657575226853e-12
6.0,-1.1365040000202684e-10
20.0,-8.345481201561925e-27
11.0,-3.6154741333740284e-18
9.0,3.295743702462498e-11
1.0,0.13963106056857086
4.0,3.9946461865600496e-08
4.0,1.7186780155842284e-06
4.0,4.331884088812398e-05
33.0,-2.946864005576339e-45
6.0,2.8365659963156907e-12
8.0,6.925400915285306e-11
8.0,-7.762392800991571e-13
3.0,2.5214909595666013e-05
6.0,-1.1864298183322097e-08
6.0,5.077342405099046e-13
11.0,-2.5979070220414624e-17
12.0,-2.3492770186032303e-20
1.0,0.21603771591748572
2.0,0.009239421739671627
4.0,2.2977351895187367e-05
17.0,2.4323545908446937e-31
2.0,0.00011581909749649052
8.0,-3.825918653237059e-13
9.0,-1.0917241662246992e-14
19.0,-2.0085646678957775e-28
2.0,-0.000357251690169618
22.0,-5.2475891417953e-31
8.0,-7.059186822388554e-13
1.0,0.21603771591748572
7.0,-1.8004640753325536e-08
26.0,-1.0842609237033849e-37
13.0,-2.2176981521758796e-17
1.0,0.14318651882506633
13.0,-3.000805823022961e-24
9.0,1.8636387399049962e-11
10.0,-1.60552112016822e-15
13.0,-2.453654026483942e-21
7.0,1.0176374435968606e-11
26.0,-4.604627790658224e-44
1.0,0.0063228499386767615
4.0,8.273977974287874e-08
12.0,-2.941504636248224e-19
12.0,1.6181500204140476e-17
20.0,-5.425280664972415e-29
3.0,0.0002991723734192934
2.0,0.001248619596039226
2.0,-3.2391969941347734e-05
10.0,6.177504334755861e-18
2.0,0.00012029085952096081
1.0,0.0007529161559362554
2.0,-3.609052200657112e-06
3.0,0.0019460621168709844
5.0,-1.8129772964954965e-06
4.0,-2.1710906966719427e-05
19.0,-1.4737955728968798e-29
4.0,-1.6904298133151514e-08
6.0,1.306010474366187e-08
11.0,-1.534849135676742e-20
20.0,-6.636113711284069e-32
1.0,-0.008157479970537791
7.0,2.302928754673707e-11
1.0,0.21603771591748572
10.0,-3.750896620032602e-16
27.0,-9.301589183563402e-45
22.0,-2.4720329624086687e-28
23.0,8.516189842407601e-15
9.0,8.192113370171907e-12
7.0,2.6323516499398214e-10
3.0,0.00035910254642237347
2.0,0.017370690510790893
15.0,-6.926002900484123e-27
5.0,7.261448029271842e-10
3.0,0.00020307579722275113
3.0,8.860342940348704e-07
4.0,-5.665465985721382e-06
1.0,-0.011536695330440987
19.0,-1.2248917976726467e-27
3.0,2.438128218305932e-06
3.0,1.2372930428615813e-06
7.0,1.9840784408037824e-10
6.0,-2.919258548493316e-13
3.0,-4.4604172672265167e-07
13.0,2.518751122039487e-19
3.0,1.770498183533221e-05
6.0,8.091969305997761e-11
11.0,-5.612924525366721e-15
48.0,-2.3937775463788217e-74
7.0,-5.134493875666248e-09
1.0,0.08528923870652944
7.0,-7.166811951049827e-11
2.0,0.00099079520071783
6.0,1.7455302680397792e-10
7.0,1.2243440361584816e-09
2.0,0.009239421739671627
11.0,-1.7220506087554275e-18
10.0,6.624962494369878e-20
7.0,-2.327770512798343e-08
6.0,6.452805679384497e-11
5.0,9.582033235660051e-08
1.0,0.08528923870652944
0.0,0.0
7.0,5.2695149778992313e-08
3.0,0.0002860151275807912
4.0,0.0001544648469494346
2.0,-1.532103453701577e-05
10.0,-3.0647914984249165e-16
1.0,0.14318651882506633
18.0,4.6298715541017995e-28
20.0,-2.975632110894902e-29
5.0,-9.743707588331247e-11
3.0,0.00011861871208447294
4.0,-1.668392678068679e-06
6.0,-9.910410899837567e-12
12.0,-4.289260374745978e-18
2.0,0.004413322867396078
1.0,-0.03980646081421156
6.0,6.150986132343676e-11
12.0,4.380648926642867e-19
3.0,0.0019460621168709848
3.0,-0.0015782979488436568
2.0,0.058968366055000866
9.0,-4.836260074281793e-15
10.0,-6.959859597896716e-21
22.0,-9.019280948406707e-41
2.0,0.011323672688456509
3.0,-0.0005835884608153478
3.0,0.00149988758525398
4.0,8.085623305962271e-05
2.0,0.058968366055000866
13.0,-6.0508170584930636e-24
17.0,-5.680524549486136e-28
5.0,1.3674569183092334e-08
4.0,9.182375512237021e-07
9.0,-5.2953844929490474e-18
1.0,-0.019040809388337063
3.0,6.518991442492444e-05
5.0,-4.06473833458209e-08
10.0,7.288417040946839e-15
4.0,2.9864159707000345e-05
5.0,-3.127188568283646e-07
4.0,-1.9000489141997975e-08
3.0,0.010913404511226008
15.0,1.1808446704770097e-21
1.0,0.08528923870652944
1.0,0.21603771591748572
1.0,0.002672025011745933
1.0,0.002774290017979562
26.0,-9.844107695789479e-50
9.0,6.433019153900339e-14
6.0,-1.3919079117038709e-09
8.0,-6.440111951415803e-12
3.0,0.00010855932099544262
9.0,-1.427745806516745e-14
5.0,1.8172096027886087e-05
3.0,0.009070148856821473
4.0,0.0002363015468774591
4.0,3.164174583110728e-06
2.0,0.058968366055000866
1.0,0.007574464857698646
8.0,2.8743345319181237e-11
1.0,0.13963106056857086
1.0,0.21603771591748572
7.0,-1.3033509047176198e-11
6.0,-2.0906546494940958e-09
1.0,0.21603771591748572
2.0,0.002751835572282551
15.0,-1.6777956893057356e-23
17.0,-9.220080717037433e-25
34.0,-2.6472606118453163e-52
7.0,5.304724708888139e-11
4.0,5.711298534918285e-06
8.0,3.767553428529896e-15
15.0,-4.5052140056846524e-27
3.0,0.0001317960266670426
1.0,0.14318651882506633
13.0,-3.182609317636795e-22
2.0,-0.0017616006219424852
2.0,0.005063137343832337
3.0,3.533248748149826e-05
10.0,5.435487773675733e-16
2.0,0.031960902587951784
1.0,0.029010264818985564
1.0,1.308215593931461e-05
3.0,-0.00017618533657529263
13.0,-4.4076241624314675e-21
10.0,3.404218444213393e-18
6.0,-1.315299330171047e-11
22.0,-3.081638079728221e-37
12.0,-4.887966133392745e-21
20.0,-4.601888355254817e-27
5.0,1.75715035979038e-11
18.0,-1.2046872777880123e-30
7.0,2.684146983838612e-13
2.0,2.7098151578568413e-05
5.0,2.087314381122574e-06
8.0,-1.7382421385100607e-11
1.0,0.21603771591748572
1.0,0.026218521127373617
1.0,0.029010264818985564
15.0,-3.908895853522472e-19
2.0,0.024100034385072064
6.0,1.9851799086650316e-09
10.0,-4.788188519527633e-18
4.0,1.5925308462677524e-08
18.0,-1.0811522015559337e-32
4.0,6.268886056017492e-08
3.0,0.0027122719840466446
3.0,-1.9633889263506489e-07
4.0,5.0005991693142e-06
5.0,-1.8500590045379992e-08
3.0,0.0174567275698175
7.0,-5.523787876508869e-09
2.0,7.882671592092758e-05
6.0,-4.7513460032894536e-11
8.0,-5.28687491011098e-16
42.0,-2.0190844575623912e-69
2.0,0.00035052966656483624
9.0,-2.340458612655917e-16
4.0,-6.340423941633914e-05
25.0,-7.405562424634438e-45
2.0,0.043652739092325706
4.0,0.00017301828683664216
9.0,3.5364084063727103e-12
12.0,-2.364839123312472e-18
3.0,0.0011140686550777559
2.0,0.0002613807357831567
2.0,0.007579458320905751
2.0,0.007896164251076712
6.0,2.467903207119684e-10
6.0,2.3629981386598522e-09
2.0,0.011939699399427708
7.0,-4.68767182429393e-11
6.0,4.722809754707167e-11
4.0,1.5263036321450207e-06
13.0,-2.989782592442154e-20
3.0,4.3776783972439886e-05
2.0,0.009239421739671627
6.0,9.736995251313398e-09
2.0,0.009239421739671627
11.0,-4.825443290111653e-16
5.0,5.031449797792535e-10
18.0,-8.331466963945914e-32
2.0,0.000714802803407463
9.0,-3.084983502188296e-14
4.0,1.0494530524321636e-05
1.0,0.14318651882506633
1.0,0.21603771591748572
10.0,-1.1019104191934802e-16
3.0,0.0009399971641382174
5.0,2.3549298445769632e-07
11.0,-6.980502056137232e-16
11.0,1.66756256922434e-19
8.0,-4.4766286212177765e-12
1.0,0.0026696479913036007
33.0,-2.5458116009931753e-54
7.0,3.612826280353906e-10
13.0,-4.4918998590212515e-24
5.0,-8.95682495969103e-11
1.0,0.21603771591748572
11.0,-1.5634043658454337e-14
13.0,-4.1170718219562753e-19
3.0,0.0006013893619264858
14.0,-8.764405084728176e-24
4.0,-4.778414193065782e-08
23.0,-2.302253120643342e-34
2.0,-0.0002947079095374698
1.0,0.029010264818985564
15.0,8.536612126163062e-23
5.0,-7.660344999766714e-08
2.0,0.00023833634515092443
10.0,5.015826170927156e-13
3.0,0.0007023753298299899
3.0,0.0002825852915292178
10.0,-1.5006436693635398e-18
3.0,1.3352993848178846e-05
5.0,-5.810113641672316e-10
2.0,0.0037374814066241597
6.0,-3.060893413206409e-09
6.0,-1.4710463314007817e-12
1.0,0.21603771591748572
13.0,-3.524813493176068e-24
10.0,2.654644953080164e-21
2.0,0.0027950898963903193
2.0,0.00023833634515092443
5.0,-2.206606715174098e-09
11.0,-9.521696840077089e-20
2.0,0.0010916024724623994
3.0,0.003721560550046583
6.0,7.200770689775531e-09
13.0,2.850128374620805e-20
9.0,9.2853971929882e-14
10.0,1.4388720734925277e-15
3.0,9.28207526419448e-05
1.0,0.21603771591748572
6.0,5.247632005904661e-11
8.0,-2.439041451898048e-14
4.0,0.00011709732346876292
1.0,0.026218521127373617
8.0,-1.824487984553527e-09
5.0,8.929622154560837e-08
2.0,0.0002712771650559304
8.0,1.6897465937055009e-12
11.0,3.0044174517722793e-13
5.0,5.609073076370233e-06
13.0,6.249527577476479e-27
7.0,7.17933634098494e-10
7.0,3.3409807923677877e-13
3.0,0.0009513409951586985
1.0,0.026218521127373617
1.0,0.022831286945252167
7.0,2.622659593998066e-12
5.0,1.8096031542743194e-07
2.0,0.00023493431463278083
5.0,7.957572741034953e-08
5.0,2.692985050691954e-10
1.0,0.01804698970261267
3.0,0.0006870777196293754
14.0,-5.628038124493986e-22
6.0,3.246004508772367e-09
10.0,1.4084122987601578e-14
9.0,-6.835601129970166e-13
7.0,2.1747499467734238e-13
35.0,-1.9412445232233807e-63
5.0,6.5350994472237214e-06
3.0,0.005976789449127689
3.0,0.00018411301091937057
7.0,-1.5621397165573348e-14
1.0,0.026218521127373617
21.0,-1.1285924696898745e-34
2.0,0.05401062842930744
5.0,4.424058188461778e-06
9.0,-2.5512975382117863e-15
2.0,0.00042063763546913713
1.0,0.08528923870652944
5.0,6.308410110972131e-06
9.0,9.590199298320696e-18
3.0,0.0010530478814269582
8.0,-3.895375262242519e-15
9.0,-4.153618654293854e-17
2.0,-8.961905978887387e-05
2.0,0.0011267082820285057
7.0,-1.2939561771700205e-08
4.0,3.7042994831201493e-06
2.0,0.0003022362054140602
2.0,0.0006505405351271098
3.0,0.002213025388285414
43.0,-1.6447785429498568e-67
15.0,-4.628650584362154e-27
2.0,8.737350990351201e-05
6.0,9.477339745421343e-10
9.0,3.284314677601089e-18
5.0,4.2857623552390665e-09
13.0,1.9042072969741907e-18
2.0,0.0006131064356126581
16.0,-1.01479682565031e-22
9.0,-9.859587902090754e-14
4.0,-1.749737641552582e-07
4.0,-4.190387429515359e-07
5.0,2.7108566556694086e-08
3.0,-8.196890423284267e-06
9.0,-2.601492117243897e-17
2.0,0.058968366055000866
3.0,6.354088054312142e-06
16.0,-2.793747876617444e-25
3.0,7.478448837793588e-06
6.0,2.1414218516302335e-10
19.0,-9.660741184403334e-31
11.0,2.6383626012316243e-17
13.0,1.8146824340028853e-19
8.0,3.0662708668183392e-15
2.0,-8.986017281051398e-05
11.0,2.298523560949487e-17
9.0,-8.792479988510282e-15
9.0,-1.143870599200571e-15
4.0,0.0001982029886358268
15.0,-4.452017013695547e-25
10.0,8.993640617049995e-18
5.0,2.6578135206649094e-08
4.0,4.634467146653273e-09
1.0,0.21603771591748572
6.0,6.299973860110906e-11
1.0,0.21603771591748572
3.0,3.4929416386884435e-05
17.0,-3.514362112099296e-23
2.0,-5.632782961685364e-06
1.0,-0.013098510710101707
11.0,-9.486287507448478e-19
1.0,0.00016311406347648688
9.0,-6.276927472093787e-15
13.0,-2.0181497923087974e-21
7.0,3.6279822768604537e-10
20.0,-4.226466456236306e-37
3.0,0.000269534411133934
6.0,-1.222850422585018e-06
4.0,2.6014501549474413e-06
25.0,-1.974078299329101e-47
7.0,9.876162811752179e-12
6.0,-4.855351518233786e-09
12.0,3.6320858758239774e-18
2.0,4.3608897892406795e-06
12.0,3.4621918040330835e-12
2.0,0.009239421739671627
9.0,-1.4224920958295871e-11
4.0,3.596688940129237e-06
12.0,-2.3721989987757176e-18
29.0,-3.573373871205901e-47
3.0,-2.506601642021076e-05
13.0,3.650434837810142e-23
8.0,-3.5322990705924227e-12
10.0,-2.256216185280991e-18
2.0,4.246837988577457e-05
32.0,-1.345027063555133e-53
1.0,0.13963106056857086
8.0,9.773342484477019e-07
4.0,1.0560537247859783e-05
8.0,-8.240287822926474e-10
4.0,0.0002068221308613319
4.0,1.798305277713218e-07
2.0,0.0012952809323927067
27.0,-2.090198645786286e-35
2.0,0.036788934804787544
4.0,-7.005015143464272e-09
14.0,-6.601341465624957e-22
1.0,0.21603771591748572
5.0,2.479485804017223e-05
2.0,0.005578939259818124
13.0,-2.729855007751146e-17
18.0,-8.283116036400985e-27
5.0,2.283669242071644e-07
3.0,3.225271675179635e-05
9.0,9.693184825071449e-14
1.0,0.14318651882506633
4.0,3.822108241651878e-07
2.0,0.00022616571256788096
1.0,0.21603771591748572
18.0,-6.0811157086372274e-30
9.0,1.4319997683133472e-15
4.0,2.295467725796564e-06
2.0,0.010655223417229109
40.0,-4.612749965852455e-65
8.0,1.0549482580137745e-14
4.0,-1.6641250062249677e-09
13.0,2.795488830989372e-16
5.0,3.815400585360339e-06
5.0,1.1343805704857108e-06
2.0,0.0001451438625337852
2.0,0.022922000951645063
6.0,1.983832237141493e-13
10.0,1.2272822834456688e-15
8.0,-2.523639499540966e-16
3.0,3.537481153078006e-06
1.0,1.308215593931461e-05
2.0,-0.0022620692798261933
12.0,-8.156210801866711e-18
9.0,1.4219381814934997e-18
7.0,4.662790522603954e-10
4.0,1.215916895004867e-05
7.0,3.7298255139287716e-07
0.0,0.0
2.0,0.0004693364408658472
3.0,2.388653623949833e-06
2.0,0.007896164251076712
7.0,-8.255299116347232e-10
5.0,-4.222978220304404e-06
2.0,0.007579458320905751
9.0,-3.645375230633087e-14
10.0,1.5942283486866679e-15
4.0,-7.577693683668793e-05
1.0,0.01804698970261267
1.0,-0.005452134765076324
3.0,9.819788596304831e-05
33.0,-2.701573407859011e-54
6.0,-2.360525080505979e-09
2.0,5.17352597708051e-05
5.0,-4.1471004964365727e-07
3.0,-1.446895731392862e-05
4.0,3.7403294154478226e-07
2.0,-0.0003333657827590807
2.0,0.0007553164997197779
13.0,1.155499029541963e-20
1.0,-0.01632955361196041
6.0,-1.5843779744633284e-10
2.0,8.922499931962466e-06
8.0,-1.0828160889566759e-13
5.0,0.000337212397171358
25.0,-3.667977645818833e-33
5.0,-1.7345747720183167e-09
3.0,0.009002571053866641
41.0,-6.103979905447195e-71
5.0,6.25902018693222e-08
2.0,4.4153971953530154e-05
3.0,0.0006849217902172366
7.0,6.859469648765672e-14
12.0,-1.2808110368775856e-16
1.0,0.029010264818985564
3.0,0.00010439298702357863
4.0,8.165171280353593e-05
4.0,-1.1373381714572129e-05
16.0,-6.338159340326153e-22
2.0,0.000888063983282782
2.0,0.0014325812972718435
5.0,1.046300995847483e-09
1.0,0.14318651882506633
1.0,0.022831286945252167
7.0,4.497898772642091e-10
15.0,-1.1698731772449795e-24
4.0,9.606415596757045e-06
4.0,0.0002579655317610075
3.0,0.002604699655827619
4.0,1.1394882929059893e-06
7.0,-3.496197124388381e-12
2.0,0.0004550778075034581
2.0,3.149042839648387e-05
6.0,2.645087309286346e-07
6.0,9.043167990054375e-10
2.0,0.0023771092142986653
8.0,8.756914549969488e-12
2.0,0.00023833634515092443
1.0,0.0011949169598085094
2.0,0.0007622041246996654
5.0,1.288098270757015e-06
22.0,-1.6387283286083498e-34
5.0,-1.156048536084479e-10
2.0,-0.0003758387525497682
11.0,-5.858386475935452e-15
8.0,-1.214918429723983e-13
5.0,-5.8203231751153655e-11
1.0,0.21603771591748572
4.0,2.180319809009139e-06
6.0,8.006287528480349e-08
2.0,-0.00010473919841918165
8.0,-1.8140264375186e-10
20.0,-1.2000970713885414e-24
4.0,-2.892904868361763e-08
2.0,0.009239421739671627
3.0,0.003721560550046583
4.0,-2.413836212572149e-05
12.0,-3.8512043847539754e-19
12.0,1.5301101810756884e-20
11.0,-4.2105759130727635e-16
2.0,0.003907110989648184
9.0,-2.900904168761453e-16
13.0,-6.658106317935675e-21
6.0,7.215682039821588e-10
1.0,-0.010550858713479638
1.0,0.21603771591748572
1.0,-0.00929839080596722
3.0,0.00045442379679536224
4.0,5.5397920711494924e-06
2.0,2.4529283055713114e-06
8.0,7.034161904459622e-11
16.0,-2.8737706181001567e-29
3.0,-1.2850069200254916e-06
2.0,0.054839660700889706
2.0,0.006350383864117048
15.0,-3.6021267467228664e-22
30.0,-4.990132686727428e-48
21.0,-6.227027321820788e-36
18.0,-9.504104845525363e-31
3.0,0.005976789449127689
7.0,3.173945793159069e-13
3.0,0.00020632669804342206
18.0,-6.353805991530619e-30
8.0,6.305459213820236e-11
